# Taxid	Sci.Name	Rank	Named Lineage	Taxid Lineage
127399	Agromyzidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Eremoneura,Cyclorrhapha,Schizophora,Acalyptratae,Opomyzoidea,Agromyzidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7147,7203,43733,480118,480117,43738,43741,43749,127399
128512	Turridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Caenogastropoda,Neogastropoda,Conoidea,Turridae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,69555,6479,37797,128512
128827	Erysipelotrichaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae	1,131567,2,1783272,1239,526524,526525,128827
129258	Chondrillidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,Verongimorpha,Chondrillida,Chondrillidae	1,131567,2759,33154,33208,6040,6042,1779148,1779149,129258
130264	Galaxiidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Protacanthopterygii,Galaxiiformes,Galaxiidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,41705,51241,130264
130529	Achilidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Achilidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130529
130560	Derbidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Derbidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130560
130601	Caliscelidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Caliscelidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130601
130614	Lophopidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Lophopidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130614
130617	Meenoplidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Meenoplidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130617
130625	Ricaniidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Fulgoromorpha,Fulgoroidea,Ricaniidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33361,36151,130625
130732	Phyllariaceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,PX clade,Phaeophyceae,Tilopteridales,Phyllariaceae	1,131567,2759,2698737,33634,2696291,569578,2870,86882,130732
131211	Closteriaceae	family	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Zygnemophyceae,Zygnematophycidae,Desmidiales,Closteriaceae	1,131567,2759,33090,35493,131221,131209,2684882,131210,131211
132191	Neochloridaceae	family	root,cellular organisms,Eukaryota,Viridiplantae,Chlorophyta,core chlorophytes,Chlorophyceae,CS clade,Sphaeropleales,Neochloridaceae	1,131567,2759,33090,3041,2692248,3166,2812636,35491,132191
132418	Heteroxynematidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Nematoda,Chromadorea,Rhabditida,Spirurina,Oxyuridomorpha,Oxyuroidea,Heteroxynematidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,6231,119089,6236,6274,70426,51025,132418
133184	Hygromiidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Hygromiidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216366,87862,133184
133432	Acanthasteridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Echinodermata,Eleutherozoa,Asterozoa,Asteroidea,Valvatacea,Valvatida,Acanthasteridae	1,131567,2759,33154,33208,6072,33213,33511,7586,133551,7587,7588,41243,41166,133432
133719	Ophiolepididae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Echinodermata,Eleutherozoa,Asterozoa,Ophiuroidea,Myophiuroidea,Metophiurida,Ophintegrida,Amphilepidida,Ophiurina,Ophiolepidina,Ophiolepididae	1,131567,2759,33154,33208,6072,33213,33511,7586,133551,7587,7618,2594221,2594222,2594223,2783457,133711,133739,133719
134545	Lysianassidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Lysianassida,Lysianassidira,Lysianassoidea,Lysianassidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6820,6821,2692238,2692343,2692351,44330,134545
134621	Verrucomicrobia subdivision 3	family	root,cellular organisms,Bacteria,PVC group,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia subdivision 3	1,131567,2,1783257,74201,203494,48461,134621
134623	Opitutaceae	family	root,cellular organisms,Bacteria,PVC group,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae	1,131567,2,1783257,74201,414999,415000,134623
135166	Bucconidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Archelosauria,Archosauria,Dinosauria,Saurischia,Theropoda,Coelurosauria,Aves,Neognathae,Galbuliformes,Bucconidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,118184,135166
135266	Prasiolaceae	family	root,cellular organisms,Eukaryota,Viridiplantae,Chlorophyta,core chlorophytes,Trebouxiophyceae,Prasiolales,Prasiolaceae	1,131567,2759,33090,3041,2692248,75966,135250,135266
135616	Piscirickettsiaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae	1,131567,2,1224,1236,72273,135616
135617	Thiotrichaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae	1,131567,2,1224,1236,72273,135617
135620	Oceanospirillaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae	1,131567,2,1224,1236,135619,135620
135621	Pseudomonadaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae	1,131567,2,1224,1236,72274,135621
135954	Thelaxidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Thelaxidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,33373,33380,33385,135954
136690	Galatheidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6738,115588,136690
137503	Sepsidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Eremoneura,Cyclorrhapha,Schizophora,Acalyptratae,Sciomyzoidea,Sepsidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7147,7203,43733,480118,480117,43738,43741,43750,137503
137992	Asfarviridae	family	root,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Asfuvirales,Asfarviridae	1,10239,2732004,2732005,2732007,2732525,2732526,137992
139616	Machaerotidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Cercopoidea,Machaerotidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33365,33366,139616
139619	Aetalionidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Aetalionidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33365,33368,139619
139644	Diopsidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Eremoneura,Cyclorrhapha,Schizophora,Acalyptratae,Diopsoidea,Diopsidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7147,7203,43733,480118,480117,43738,43741,43745,139644
139835	Radulaceae	family	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Marchantiophyta,Jungermanniopsida,Jungermanniidae,Porellales,Radulineae,Radulaceae	1,131567,2759,33090,35493,131221,3193,3195,186771,186782,186798,984497,139835
139981	Phragmonemataceae	family	root,cellular organisms,Eukaryota,Rhodophyta,Bangiophyceae,Porphyridiales,Phragmonemataceae	1,131567,2759,2763,2797,2798,139981
140688	Inocelliidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Neuropterida,Raphidioptera,Inocelliidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,85817,50482,140688
140720	Ischnopsyllidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7509,140696,129371,140720
143015	Jakobidae	family	root,cellular organisms,Eukaryota,Discoba,Jakobida,Histionina,Jakobidae	1,131567,2759,2611352,556282,2604207,143015
143067	Methanotrichaceae	family	root,cellular organisms,Archaea,Euryarchaeota,Stenosarchaea group,Methanomicrobia,Methanotrichales,Methanotrichaceae	1,131567,2157,28890,2290931,224756,2905377,143067
143346	Monacanthidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Eupercaria,Tetraodontiformes,Balistoidea,Monacanthidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,31022,31023,143346
143694	Diamphipnoidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Polyneoptera,Plecoptera,Eusthenioidea,Diamphipnoidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33341,50622,143693,143694
143727	Taeniopterygidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Polyneoptera,Plecoptera,Nemouroidea,Taeniopterygidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33341,50622,70405,143727
143733	Leuctridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Polyneoptera,Plecoptera,Nemouroidea,Leuctridae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33341,50622,70405,143733
143786	Brachyspiraceae	family	root,cellular organisms,Bacteria,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae	1,131567,2,203691,203692,1643686,143786
144390	Dryinidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,Aculeata,Chrysidoidea,Dryinidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7399,7400,7434,40304,144390
145163	Orculidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Orthurethra,Orculidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216365,145163
145339	Chondrinidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Orthurethra,Chondrinidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216365,145339
145357	Dermacoccaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae	1,131567,2,1783272,201174,1760,85006,145357
145358	Bogoriellaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria,Actinomycetia,Micrococcales,Bogoriellaceae	1,131567,2,1783272,201174,1760,85006,145358
145360	Sanguibacteraceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria,Actinomycetia,Micrococcales,Sanguibacteraceae	1,131567,2,1783272,201174,1760,85006,145360
145737	Ariophantidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Helicina,Helicarionoidea,Ariophantidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216366,424149,145737
145763	Cerastidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Helicina,Enoidea,Cerastidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216366,145342,145763
145793	Phakopsoraceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,Pucciniales,Phakopsoraceae	1,131567,2759,33154,4751,451864,5204,29000,162484,5258,145793
146292	Verrucariaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,Eurotiomycetes,Chaetothyriomycetidae,Verrucariales,Verrucariaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,147545,451870,146291,146292
146307	Pyrenulaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,Eurotiomycetes,Chaetothyriomycetidae,Pyrenulales,Pyrenulaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,147545,451870,100121,146307
146494	Ascalaphidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Neuropterida,Neuroptera,Myrmeleontiformia,Ascalaphidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,85817,7516,2029066,146494
151340	Papillomaviridae	family	root,Viruses,Monodnaviria,Shotokuvirae,Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae	1,10239,2731342,2732092,2732415,2732421,2732533,151340
151341	Polyomaviridae	family	root,Viruses,Monodnaviria,Shotokuvirae,Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae	1,10239,2731342,2732092,2732415,2732421,2732532,151341
152637	Acrospermaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,dothideomyceta,Dothideomycetes,Dothideomycetes incertae sedis,Acrospermales,Acrospermaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,715962,147541,159987,716585,152637
153015	Byturidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Cleroidea,Byturidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7041,41084,41088,71525,153015
155698	Bopyridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Epicaridea,Bopyridoidea,Bopyridae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6820,29979,96842,116689,155698
